Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1770257569,20,,Aggregated,2247.900000,2247.900000,7,7,7,8,8,8,10,18,24,40,42,73160,73160,7,6.42593715232241,0.42308899992349325,42.09893999995984,0.0
1770257570,20,,Aggregated,2260.500000,2260.500000,7,7,7,8,8,8,10,18,24,40,42,75398,75398,7,6.4501600352919235,0.42308899992349325,42.09893999995984,0.0
1770257571,20,,Aggregated,2231.800000,2231.800000,7,7,7,8,8,8,10,18,24,40,42,77649,77649,7,6.473567295521334,0.42308899992349325,42.09893999995984,0.0
1770257572,20,,Aggregated,2228.000000,2228.000000,7,7,7,8,8,8,10,18,24,41,430,78861,78858,7,6.505212722840692,0.42308899992349325,433.3199530001366,0.024574884924106973
1770257573,20,,Aggregated,2225.200000,2225.200000,7,7,7,8,8,8,10,19,25,740,750,78904,78858,7,6.8181702740917896,0.42308899992349325,747.5361320002776,0.40250177430801987
1770257574,20,,Aggregated,2223.700000,2223.700000,7,7,7,8,8,8,10,19,42,740,750,78934,78858,7,7.031538637025118,0.42308899992349325,747.5361320002776,0.6883598956089898
1770257575,20,,Aggregated,2047.900000,2045.600000,7,7,7,8,8,9,10,19,430,740,750,78984,78858,7,7.298588036158541,0.42308899992349325,747.5361320002776,1.096867720044566
1770257576,20,,Aggregated,1823.100000,1817.600000,7,7,7,8,8,9,10,19,430,740,750,79034,78858,7,7.562320409886258,0.42308899992349325,747.5361320002776,1.5048586684211858
1770257577,20,,Aggregated,1590.300000,1580.700000,7,7,7,8,8,9,10,20,450,740,750,79074,78858,7,7.781088690947067,0.42308899992349325,747.5361320002776,1.8308799352505247
1770257578,20,,Aggregated,1372.300000,1357.700000,7,7,7,8,8,9,11,20,450,740,750,79124,78858,7,8.05551495558803,0.42308899992349325,747.5361320002776,2.2379429755826297
1770257579,20,,Aggregated,1154.300000,1135.700000,7,7,7,8,8,9,11,20,480,740,750,79163,78858,7,8.290798870747043,0.42308899992349325,747.5361320002776,2.5635839975746246
1770257580,20,,Aggregated,934.600000,911.000000,7,7,7,8,8,9,11,21,520,770,780,79198,78858,7,8.541904324527728,0.42308899992349325,776.6439229999378,2.8737341852066973
1770257581,20,,Aggregated,737.500000,709.900000,7,7,7,8,8,9,11,21,570,780,800,79228,78858,7,8.752299814383145,0.42308899992349325,801.1321000003591,3.1374009188670673
1770257582,20,,Aggregated,522.800000,491.200000,7,7,7,8,8,9,11,21,630,790,800,79269,78858,7,9.041207496536487,0.42308899992349325,801.1321000003591,3.511713280096885
1770257583,20,,Aggregated,302.600000,268.500000,7,7,7,8,8,9,12,21,660,790,800,79299,78858,7,9.274172633601319,0.42308899992349325,801.1321000003591,3.8045246472212764
1770257584,20,,Aggregated,85.000000,46.000000,7,7,7,8,8,9,12,21,660,790,800,79349,78858,7,9.54333512114775,0.42308899992349325,801.1321000003591,4.209189781849803
1770257585,20,,Aggregated,39.700000,0.000000,7,7,7,8,8,9,13,22,660,790,800,79389,78858,7,9.772847283980822,0.42308899992349325,801.1321000003591,4.53255488795677
1770257586,20,,Aggregated,40.600000,0.000000,7,7,7,8,8,9,14,22,660,790,800,79429,78858,7,9.999448823552537,0.42308899992349325,801.1321000003591,4.855594304347279
1770257587,20,,Aggregated,40.500000,0.000000,7,7,7,8,8,9,17,23,660,790,800,79479,78858,7,10.259478640243998,0.42308899992349325,801.1321000003591,5.258936322802249
1770257588,20,,Aggregated,39.500000,0.000000,7,7,7,8,8,9,17,23,660,790,800,79529,78858,7,10.52155575442861,0.42308899992349325,801.1321000003591,5.661771177809353
1770257589,20,,Aggregated,40.500000,0.000000,7,7,7,8,8,9,18,24,660,790,800,79569,78858,7,10.738728066922484,0.42308899992349325,801.1321000003591,5.983674546619914
1770257590,20,,Aggregated,40.500000,0.000000,7,7,8,8,8,9,18,25,660,790,800,79619,78858,7,11.001977612755207,0.42308899992349325,801.1321000003591,6.385598914831887
1770257591,20,,Aggregated,40.500000,0.000000,7,7,8,8,8,9,18,310,660,790,800,79669,78858,7,11.266132772081464,0.42308899992349325,801.1321000003591,6.7870187902446375
1770257592,20,,Aggregated,41.500000,0.000000,7,7,8,8,8,9,19,420,660,790,800,79709,78858,7,11.475877453009817,0.42308899992349325,801.1321000003591,7.107792093740983
1770257593,20,,Aggregated,43.000000,0.000000,7,7,8,8,8,9,19,420,660,790,800,79759,78858,7,11.746375338607036,0.42308899992349325,801.1321000003591,7.508306272646347
1770257594,20,,Aggregated,43.100000,0.000000,7,7,8,8,8,9,19,420,660,790,800,79799,78858,7,11.955731893043241,0.42308899992349325,801.1321000003591,7.828356245065728
1770257595,20,,Aggregated,44.100000,0.000000,7,7,8,8,8,9,19,420,660,790,800,79849,78858,7,12.217585807398471,0.42308899992349325,801.1321000003591,8.227967789202118
1770257596,20,,Aggregated,45.000000,0.000000,7,7,8,8,8,9,20,430,660,790,800,79889,78858,7,12.430455280313408,0.42308899992349325,801.1321000003591,8.547296874413249
1770257597,20,,Aggregated,46.000000,0.000000,7,7,8,8,8,9,20,430,660,790,800,79939,78858,7,12.695055974730234,0.42308899992349325,801.1321000003591,8.946008831734197
